,valence,artists,count,popularity
25592,0.561,The Southern California Community Choir,2,30.0
25593,0.412,The Southern Death Cult,2,31.0
25594,0.43,The Southern Serenaders,2,5.0
25595,0.8789666666666669,The Specials,60,38.13333333333333
25596,0.6404545454545454,The Spencer Davis Group,22,27.63636363636364
25597,0.6276666666666667,The Spill Canvas,6,44.33333333333334
25598,0.7004025974025976,The Spinners,77,36.701298701298704
25599,0.769,The Spiral Starecase,2,45.0
25600,0.225,The Spits,2,42.0
25601,0.8276,The Standells,10,26.8
25602,0.6622105263157895,The Stanley Brothers,19,19.157894736842103
25603,0.6581111111111112,The Staple Singers,72,28.38888888888889
25604,0.2815,The Stardusters,4,23.0
25605,0.546,The Starlighters,2,18.0
25606,0.5035000000000001,The Starting Line,8,46.25
25607,0.7411780821917808,The Statler Brothers,73,28.75342465753425
25608,0.431,The Statlers,4,22.5
25609,0.12215,The Staves,4,53.5
25610,0.6678749999999999,The Steeldrivers,32,48.75
25611,0.4635,The Stills-Young Band,8,38.75
25612,0.639,The Stixxx,1,46.0
25613,0.8029999999999999,The Stone Canyon Band,2,54.0
25614,0.401,The Stone Foxes,2,47.0
25615,0.5003124999999999,The Stone Roses,32,53.25
25616,0.4502333333333334,The Stooges,78,35.1025641025641
25617,0.33,The Story So Far,20,49.8
25618,0.6863333333333332,The Strangeloves,6,29.33333333333333
25619,0.6912,The Strangers,20,31.8
25620,0.7218421052631575,The Stranglers,38,44.21052631578947
25621,0.354,The Stray Birds,2,52.0
25622,0.883,The Streets,2,60.0
25623,0.61225,The String Cheese Incident,8,44.75
25624,0.171,The String Mob,2,54.0
25625,0.248,The Strings of the London Festival Orchestra,4,18.5
25626,0.357,The Strings of the Philadelphia Orchestra,1,36.0
25627,0.6333917525773194,The Strokes,97,54.7319587628866
25628,0.787,The Strumbellas,2,77.0
25629,0.617,The Struts,4,60.0
25630,0.606,The Style Council,18,43.88888888888889
25631,0.610527777777778,The Stylistics,72,32.94444444444444
25632,0.926,The Subdudes,4,40.0
25633,0.679,The Submarines,1,46.0
25634,0.6859999999999999,The Suburbs,2,34.0
25635,0.263,The Subways,2,51.0
25636,0.6396250000000002,The Sugarcubes,16,31.625
25637,0.7426666666666667,The Sugarhill Gang,18,41.11111111111112
25638,0.7988571428571429,The Suicide Machines,14,41.285714285714285
25639,0.7845,The Summer Set,4,55.0
25640,0.56775,The Sunday Manoa,8,14.375
25641,0.5550666666666668,The Sundays,30,34.333333333333336
25642,0.7879999999999999,The Supermen Lovers,1,63.0
25643,0.68,The Supersonics,2,25.0
25644,0.787,The Supervillains,2,44.0
25645,0.68527536231884,The Supremes,138,30.55072463768116
25646,0.7758333333333333,The Surfaris,12,34.333333333333336
25647,0.7250000000000001,The Surfers,4,10.5
25648,0.3586666666666666,The Surfmen,6,8.666666666666666
25649,0.858,The Sutherland Brothers,1,48.0
25650,0.8340000000000001,The Swallows,2,32.0
25651,0.7783333333333333,The Sweet Inspirations,6,24.66666666666667
25652,0.241,The Sweet Remains,2,55.0
25653,0.64625,The Sweetback Sisters,16,3.375
25654,0.486,The Swellers,2,48.0
25655,0.9225,The Swinging Blue Jeans,4,36.5
25656,0.265,The Swingle Singers,2,25.0
25657,0.408,The Sword,4,45.5
25658,0.902,The Sylvers,12,32.333333333333336
25659,0.2863714285714286,The Symphony Orchestra,14,0.2857142857142857
25660,0.8585999999999998,The System,10,33.6
25661,0.3765000000000001,The Tallest Man On Earth,8,54.75
25662,0.0341,The Tallis Scholars,1,35.0
25663,0.608,The Tams,2,49.0
25664,0.3329999999999999,The Tango Project,2,46.0
25665,0.977,The Taxi Gang,2,53.0
25666,0.207,The Taxpayers,2,57.0
25667,0.158,The Team,2,53.0
25668,0.8836666666666666,The Teardrop Explodes,6,39.0
25669,0.446,The Tech Pirates,1,21.0
25670,0.633,The Technicolors,2,53.0
25671,0.6064999999999999,The Techniques,8,28.5
25672,0.27,The Teen Agers,2,11.0
25673,0.845,The Teenagers,2,56.0
25674,0.648,The Teeth,2,42.0
25675,0.288,The Temper Trap,8,53.25
25676,0.0361,The Temple Church Choir,1,44.0
25677,0.698,The Tempos,2,28.0
25678,0.3844444444444444,The Temprees,18,34.111111111111114
25679,0.6890337552742628,The Temptations,237,30.23628691983123
25680,0.6929285714285714,The The,28,35.92857142857143
25681,0.309,The Thompson Community Singers,6,31.66666666666667
25682,0.8156666666666665,The Three Degrees,18,39.55555555555557
25683,0.8170000000000001,The Three Ds,2,15.0
25684,0.4572999999999999,The Three Sounds,20,17.9
25685,0.8793333333333333,The Three Stooges,6,12.666666666666664
25686,0.8058000000000002,The Three Suns,20,20.0
25687,0.81,The Three Tops,2,29.0
25688,0.0644,The Throne,2,55.0
25689,0.8857999999999999,The Tiger,10,4.0
25690,0.7256,The Time,30,33.86666666666667
25691,0.7170000000000001,The Time Bomb,1,51.0
25692,0.9230000000000004,The Ting Tings,8,48.5
25693,0.9395,The Toasters,4,41.0
25694,0.434,The Toilet Bowl Cleaners,2,46.0
25695,0.6674,The Tokens,10,43.0
25696,0.93,The Tommy McCook All Stars,2,34.0
25697,0.25,The Tony Rich Project,2,55.0
25698,0.6500000000000001,The Tornados,8,22.0
25699,0.93,The Toyes,2,43.0
25700,0.964,The Tractors,2,53.0
25701,0.462,The Trade Martin Orchestra,2,0.0
25702,0.3992916666666668,The Tragically Hip,24,41.41666666666666
25703,0.8079999999999999,The Trammps,12,41.833333333333336
25704,0.8396666666666666,The Trashmen,6,45.0
25705,0.855,The Travelers,2,4.0
25706,0.41,The Treblemakers,2,49.0
25707,0.8094999999999999,The Tremeloes,8,45.25
25708,0.7862222222222219,The Troggs,18,33.44444444444444
25709,0.6237894736842108,The Tubes,19,34.736842105263165
25710,0.575,The Turks,2,5.0
25711,0.6354999999999998,The Turtles,52,30.57692307692308
25712,0.647,The Twinz,2,38.0
25713,0.483,The Twisters,2,45.0
25714,0.6171666666666666,The Tymes,12,30.66666666666667
25715,0.701,The UMC's,2,29.0
25716,0.6809999999999999,The UN,2,39.0
25717,0.275,The Undead,1,28.0
25718,0.6207777777777778,The Undertones,18,29.11111111111111
25719,0.5896666666666667,The Undisputed Truth,6,41.66666666666666
25720,0.5529999999999999,The Union Underground,6,48.33333333333334
25721,0.7010000000000001,The Uniques,4,33.5
25722,0.345,The United States Of America,12,23.83333333333333
25723,0.231,The Unlikely Candidates,2,66.0
25724,0.452,The Up All Nite Crew,2,43.0
25725,0.8358823529411763,The Upsetters,17,40.76470588235294
25726,0.6075,The Urge,4,38.0
25727,0.3472676923076922,The Used,65,46.86153846153846
25728,0.5023333333333333,The Vaccines,6,59.66666666666666
25729,0.825,The Valentines,2,31.0
25730,0.90325,The Valentinos,8,17.5
25731,0.5835454545454545,The Vamps,11,60.63636363636363
25732,0.5761666666666666,The Vandals,24,37.0
25733,0.9305,The Vapors,4,52.5
25734,0.6239999999999999,The Vaselines,4,43.0
25735,0.8004285714285715,The Vaughan Brothers,14,37.285714285714285
25736,0.4395,The Veer Union,4,48.5
25737,0.18,The Vegabonds,2,46.0
25738,0.799,The Velvelettes,4,48.5
25739,0.561498305084746,The Velvet Underground,177,35.740112994350284
25740,0.757889010989011,The Ventures,182,20.945054945054945
25741,0.505,The Veronicas,6,58.0
25742,0.3333750000000001,The Verve,16,58.5
25743,0.2813333333333334,The Verve Pipe,6,46.66666666666666
25744,0.741,The Veterinary Street Jazz Band,6,28.33333333333333
25745,0.77775,The Vibrators,8,31.0
25746,0.727,The Village Callers,2,30.0
25747,0.853,The Village Stompers,8,18.5
25748,0.34,The Villian,2,35.0
25749,0.63,The Vines,4,51.0
25750,0.7390000000000001,The Violinaires,2,26.0
25751,0.405,The Viper,1,0.0
25752,0.8109999999999999,The Virginia Boys,2,33.0
25753,0.721,The Virgins,2,50.0
25754,0.175,The Virus and Antidote,2,58.0
25755,0.6815,The Viscounts,4,34.0
25756,0.0511,The Vocal Majority,1,10.0
25757,0.5665555555555554,The Vogues,18,36.77777777777778
25758,0.3369666666666666,The Voices Of Walter Schumann,36,3.0
25759,0.115,The Voidz,2,57.0
25760,0.48,The Von Bondies,2,54.0
25761,0.155,The Von Trapps,2,53.0
25762,0.8049615384615383,The Wailers,52,36.884615384615394
25763,0.2655999999999999,The Wailin' Jennys,10,44.0
25764,0.7053333333333333,The Waitresses,12,39.66666666666666
25765,0.3885,The Walker Brothers,14,39.71428571428572
25766,0.386,The Walkmen,4,51.0
25767,0.5375714285714286,The Wallflowers,14,49.14285714285714
25768,0.5872,The Walters,10,55.8
25769,0.8640000000000001,The Wampus Cats,2,1.0
25770,0.2769999999999999,The Wannadies,2,43.0
25771,0.4766,The Wanted,10,55.2
25772,0.4896666666666667,The War On Drugs,6,60.0
25773,0.6705,The Warren Barker Orchestra,4,13.5
25774,0.0946,The Warsaw Philharmonic National Orchestra of Poland,4,37.5
25775,0.5504166666666666,The Waterboys,24,48.25
25776,0.7879999999999999,The Watson Twins,2,40.0
25777,0.7190000000000001,The Waylors,2,16.0
25778,0.3660000000000001,The Weakerthans,10,44.0
25779,0.5627500000000001,The Weather Girls,8,53.5
25780,0.348,The Weather Station,2,60.0
25781,0.508,The Wedding Present,2,41.0
25782,0.3194658914728684,The Weeknd,258,63.91860465116279
25783,0.359,The Weeks,2,43.0
25784,0.4715,The Weepies,2,52.5
25785,0.573,The Weirdos,2,37.0
25786,0.6145999999999997,The West Coast Pop Art Experimental Band,40,28.4
25787,0.7138870967741935,The Whispers,62,30.80645161290323
25788,0.21675,The White Buffalo,8,54.0
25789,0.0244,The White Noise,2,56.0
25790,0.0,The White Noise Zen & Meditation Sound Lab,2,64.0
25791,0.4687272727272729,The White Stripes,88,48.79545454545455
25792,0.396,The White Tie Affair,2,41.0
25793,0.7559999999999999,The Whites,2,47.0
25794,0.9183333333333334,The Whitest Boy Alive,6,52.0
25795,0.5056387225548904,The Who,501,29.45309381237525
25796,0.769,The Whole Darn Family,2,30.0
25797,0.887,The Whole Wheat Horns,2,19.0
25798,0.703,The Why Store,2,36.0
25799,0.7888181818181816,The Wiggles,22,45.36363636363637
25800,0.525,The Wilburn Brothers,2,7.0
25801,0.9455,The Wild Tchoupitoulas,4,30.0
25802,0.317,The Wilkinsons,2,35.0
25803,0.6201666666666666,The Williams Brothers,12,35.666666666666664
25804,0.4325,The Winans,12,37.16666666666666
25805,0.8320000000000001,The Winstons,4,36.0
25806,0.742,The Witnesses,2,42.0
25807,0.7120000000000001,The Wolfe Tones,4,45.0
25808,0.7986,The Wolverines,20,2.8
25809,0.677142857142857,The Wombats,14,50.85714285714285
25810,0.925,The Wonder Stuff,2,47.0
25811,0.3553333333333333,The Wonder Years,6,49.33333333333334
25812,0.797,The Wonderland Jazz Band,4,9.5
25813,0.965,The Wonders,4,46.0
25814,0.4324285714285714,The Wood Brothers,14,54.71428571428572
25815,0.901,The Woolies,2,30.0
25816,0.329,The Word Alive,4,60.5
25817,0.883,The World's Famous Supreme Team,2,28.0
25818,0.175,The Worship Initiative,1,55.0
25819,0.64,The Wreckage,2,54.0
25820,0.498,The Wreckers,4,49.5
25821,0.317,The Wrecks,2,61.0
25822,0.6716052631578947,The Yardbirds,76,27.184210526315788
25823,0.332,The Young Professionals,2,55.0
25824,0.6135263157894735,The Young Rascals,38,28.36842105263158
25825,0.6659090909090909,The Youngbloods,22,30.363636363636363
25826,0.647,The Zeros,2,35.0
25827,0.3829999999999999,The Ziggens,2,35.0
25828,0.688,The Zodiacs,2,45.0
25829,0.5924,The Zombies,60,40.5
25830,0.85,The Zutons,2,40.0
25831,0.769,The dB's,6,29.66666666666667
25832,0.0718,The little Orchestra Society,2,0.0
25833,0.2629692307692308,The xx,26,49.92307692307693
25834,0.4696733333333333,The-Dream,30,53.93333333333333
25835,0.104,TheDooo,2,58.0
25836,0.3563333333333333,TheFatRat,12,63.75
25837,0.79,TheOdd1sOut,2,63.0
25838,0.268,Theatra,2,0.0
25839,0.6709999999999999,Thee Midniters,2,41.0
25840,0.39,Thee Oh Sees,2,51.0
25841,0.326,Thekla Lazaridou,1,0.0
25842,0.6192857142857141,Thelma Carpenter,7,15.285714285714285
25843,0.7888,Thelma Houston,10,38.2
25844,0.31575,Thelma Oliver,4,24.75
25845,0.4066481012658225,Thelonious Monk,474,19.26582278481013
25846,0.5322499999999998,Thelonious Monk Quartet,48,11.416666666666664
25847,0.3625625,Thelonious Monk Quintet,32,10.8125
25848,0.3654516129032258,Thelonious Monk Septet,31,18.06451612903226
25849,0.5071000000000001,Thelonious Monk Trio,40,11.45
25850,0.6538333333333333,Them,30,29.066666666666663
25851,0.5483333333333332,Them Crooked Vultures,12,53.0
25852,0.805,Them Two,2,39.0
25853,0.4682,Theo Adam,3,0.0
25854,0.8640000000000001,Theo Knobel,2,0.0
25855,0.6915,Theo Lingen,2,0.0
25856,0.731,Theodis Ealey,2,42.0
25857,0.657,Theodor Berger,1,0.0
25858,0.126,Theodor Scheidl,1,0.0
25859,0.603,Theodora Morse,1,0.0
25860,0.5420833333333331,Theodore Bikel,60,5.8
25861,0.0859,Theodore Kuchar,2,49.0
25862,0.7809999999999999,Theodoros Greveniotis,2,0.0
25863,0.421,Theophilus London,1,60.0
25864,0.4236500000000001,Theory of a Deadman,40,51.7
25865,0.6920000000000001,Theoxaris Pantidis,2,0.0
25866,0.5499999999999999,Therapy?,4,42.0
25867,0.784,There For Tomorrow,2,56.0
25868,0.4233333333333334,Theresa Merritt,6,31.66666666666667
25869,0.5529999999999999,Theresa Rex,2,74.0
25870,0.7260999999999996,They Might Be Giants,80,33.475
25871,0.8145,They Might Be Giants (For Kids),8,53.75
25872,0.0323,Thierry David,2,47.0
25873,0.181,Thierry De Brunhoff,2,1.0
25874,0.5540769230769231,Thievery Corporation,26,45.69230769230769
25875,0.449,Thieving Birds,2,45.0
25876,0.5959192546583852,Thin Lizzy,161,29.888198757763966
25877,0.2959310344827586,Third Day,29,42.96551724137931
25878,0.762,Third Eye,1,49.0
25879,0.4995769230769229,Third Eye Blind,52,47.53846153846154
25880,0.7752500000000002,Third World,16,39.875
25881,0.134,Thirteen Senses,2,43.0
25882,0.2332,Thirty Seconds To Mars,30,55.66666666666666
25883,0.6779999999999999,Thiruchi Loganathan,1,0.0
25884,0.861,Thiruvananthapuram V Lakshmi,2,0.0
25885,0.2580285714285714,This Heat,14,28.142857142857142
25886,0.2995800000000001,This Mortal Coil,20,36.5
25887,0.652,This Providence,2,42.0
25888,0.0518333333333333,This Will Destroy You,6,48.0
25889,0.5770000000000001,Thom Bell,2,26.0
25890,0.2982,Thom Yorke,10,56.0
25891,0.198675,Thomanerchor Leipzig,8,0.375
25892,0.8109999999999999,Thomas & Friends,2,53.0
25893,0.0548,Thomas Adès,2,37.0
25894,0.0807,Thomas Allen,1,30.0
25895,0.4995333333333334,Thomas Arne,6,0.0
25896,0.4579999999999999,Thomas Becket,1,12.0
25897,0.3041777777777778,Thomas Bergersen,9,59.0
25898,0.6185,Thomas Doherty,2,66.0
25899,0.7152222222222222,Thomas Dolby,18,40.44444444444444
25900,0.894,Thomas Faragher,4,31.5
25901,0.233,Thomas Hallsten Paine,2,0.0
25902,0.114,Thomas Hastings,1,16.0
25903,0.186,Thomas Hayes,1,1.0
25904,0.245,Thomas Hemsley,1,0.0
25905,0.1287076923076923,Thomas Jensen,13,0.0
25906,0.262,Thomas Koschat,1,14.0
25907,0.1369999999999999,Thomas Loof,2,61.0
25908,0.1648333333333333,Thomas Moore,3,0.0
25909,0.5,Thomas Morley,1,0.0
25910,0.1113683333333333,Thomas Newman,60,42.56666666666667
25911,0.345,Thomas Reid,1,64.0
25912,0.6112962962962966,Thomas Rhett,54,62.33333333333334
25913,0.0718,Thomas Scherman,1,0.0
25914,0.05507,Thomas Schippers,10,6.0
25915,0.397,Thomas Sliomis,2,0.0
25916,0.0699,Thomas Tallis,1,33.0
25917,0.158,Thomas Wayne,2,16.0
25918,0.2813333333333334,Thomas Z. Shepard,3,0.0
25919,0.4686666666666666,Thompson Square,6,52.66666666666666
25920,0.7463333333333334,Thompson Twins,30,39.06666666666667
25921,0.4663333333333333,Thornton Lofthouse,3,18.33333333333333
25922,0.7659999999999999,Thoroughly Modern Millie Ensemble,2,41.0
25923,0.9146666666666666,Thouraya Helmy,6,0.0
25924,0.5556923076923077,Thousand Foot Krutch,26,56.46153846153846
25925,0.6158351648351651,Three 6 Mafia,91,40.78021978021978
25926,0.3956267857142859,Three Days Grace,112,54.92857142857143
25927,0.6485079365079361,Three Dog Night,126,30.761904761904763
25928,0.615,Three Legged Fox,2,46.0
25929,0.7744,Three Plus,10,40.4
25930,0.6435000000000001,Three Times Dope,4,32.0
25931,0.588,"Three male Ibo drummers, ogan player",2,0.0
25932,0.8809999999999999,Three male Vodoun drummers,2,0.0
25933,0.672,Three male drummers,2,0.0
25934,0.631,"Three reed-instrument players, drummer, cymbals",2,1.0
25935,0.3291111111111111,Thrice,18,47.88888888888889
25936,0.204,Thriving Ivory,2,50.0
25937,0.421875,Throbbing Gristle,8,25.75
25938,0.284,Through The Eyes of the Dead,2,34.0
25939,0.5589999999999999,Throw The Fight,2,54.0
25940,0.906,Throwing Muses,2,40.0
25941,0.537,Thug Life,13,44.615384615384606
25942,0.3549874999999998,Thunder,32,9.25
25943,0.0188666666666666,Thunder Storm,3,57.33333333333334
25944,0.0,Thunderbound Productions,2,62.0
25945,0.507,Thundercat,17,63.70588235294117
25946,0.54,Thunderclap Newman,2,54.0
25947,0.7859999999999999,Thunderpuss,2,36.0
25948,0.01674,Thunderstorm,6,55.66666666666666
25949,0.01132,Thunderstorm Sleep,5,57.2
25950,0.0311333333333333,Thunderstorm Sound Bank,6,69.0
25951,0.01968,Thunderstorms,5,58.0
25952,0.5465555555555555,Thurl Ravenscroft,9,49.33333333333334
25953,0.3053142857142856,Thursday,14,44.14285714285715
25954,0.879,Thurston Harris,1,47.0
25955,0.3952,Thutmose,5,66.0
25956,0.0764,Thy Art Is Murder,2,55.0
25957,0.7509999999999999,Ti Yogan,1,1.0
25958,0.693,Tia,2,68.0
25959,0.4476666666666666,Tia Blake,6,40.0
25960,0.8079999999999999,Tia Carrere,2,40.0
25961,0.0739,Tiana Lemnitz,1,0.0
25962,0.423,Tiana Major9,1,63.0
25963,0.28,Tiara Thomas,4,49.0
25964,0.971,Tiberio Y Sus Gatos Negros,4,52.5
25965,0.0484,Tibor Varga,1,0.0
25966,0.5612999999999999,Tichina Arnold,10,39.0
25967,0.179,Tickets,2,0.0
25968,0.8440000000000001,Tico-Alegre All Stars,1,32.0
25969,0.226,Tides Of Man,2,45.0
25970,0.7909166666666669,Tierra Cali,24,48.5
25971,0.7812,Tierra Whack,5,65.2
25972,0.469,Tieum,1,0.0
25973,0.5186666666666667,Tiffany,12,51.41666666666666
25974,0.722,Tiffany Evans,1,44.0
25975,0.532,Tiffany Gouché,2,63.0
25976,0.7873333333333332,Tiger Army,6,42.66666666666666
25977,0.643,Tigers Jaw,2,49.0
25978,0.8676666666666667,Tigger,3,40.333333333333336
25979,0.858,Tight Fit,2,57.0
25980,0.3535,Tijuana No!,4,46.0
25981,0.5489999999999999,Tikkle Me,2,57.0
25982,0.528,Tiko's Groove,2,43.0
25983,0.5232140625,Till Hagen,128,16.8203125
25984,0.921,Tim Armstrong,2,45.0
25985,0.547,Tim Berg,2,50.0
25986,0.8029999999999999,Tim Blake Nelson,2,49.0
25987,0.807,Tim Bowman,2,44.0
25988,0.4177523809523809,Tim Buckley,42,35.04761904761905
25989,0.4479999999999999,Tim Cappello,2,48.0
25990,0.5694285714285715,Tim Curry,14,40.42857142857143
25991,0.4579999999999999,Tim Dog,2,35.0
25992,0.6402499999999999,Tim Hardin,8,37.0
25993,0.0894,Tim Hecker,2,45.0
25994,0.447,Tim Hudson,1,36.0
25995,0.0532,Tim Hugh,1,54.0
25996,0.238,Tim Hughes,2,53.0
25997,0.7073636363636365,Tim Maia,22,54.0
25998,0.5175769230769233,Tim McGraw,130,50.77692307692308
25999,0.794,Tim O'Brien,3,45.0
26000,0.4501818181818182,Tim Reynolds,22,38.90909090909091
26001,0.0894,Tim Story,2,30.0
26002,0.50375,Tim Weisberg,8,27.25
26003,0.851,Tim Wilson,2,38.0
26004,0.3879999999999999,Timan Family Choir,2,55.0
26005,0.7283122448979592,Timbaland,49,55.3061224489796
26006,0.273,Timber Timbre,2,42.0
26007,0.7389999999999999,Timbiriche,12,57.66666666666666
26008,0.963,Timbuk 3,2,43.0
26009,0.0379,Time in Motion,2,0.0
26010,0.4688000000000001,Timeflies,5,53.4
26011,0.5196666666666667,Timi Yuro,12,35.666666666666664
26012,0.9266666666666667,Timmy,3,33.666666666666664
26013,0.7885,Timmy Regisford,4,29.5
26014,0.4615,Timmy T,4,41.0
26015,0.961,Timmy Thomas,2,49.0
26016,0.501,Timmy Trumpet,2,66.5
26017,0.508,Timmy and The Lords Of The Underworld,2,33.0
26018,0.5075000000000001,Timothy B. Schmit,4,34.5
26019,0.0319,Timothy Hutchins,1,52.0
26020,0.3656,Timothy Scott,5,30.2
26021,0.8640000000000001,Timothy Shew,2,30.0
26022,0.498,Tin Machine,4,37.5
26023,0.688,Tin Tin Out,2,62.0
26024,0.0979,Tina Arena,1,46.0
26025,0.6725714285714286,Tina Brooks,14,20.857142857142858
26026,0.962,Tina Charles,2,60.0
26027,0.481,Tina Kaapana,2,27.0
26028,0.6726000000000001,Tina Turner,80,49.575
26029,0.47,Tinariwen,2,43.0
26030,0.3515555555555555,Tinashe,9,62.66666666666666
26031,0.109,Tinboat,2,0.0
26032,0.104,Tindersticks,2,48.0
26033,0.7190000000000001,Tine Thing Helseth,2,53.0
26034,0.5385,Tinie Tempah,8,52.0
26035,0.4053333333333333,Tink,6,57.33333333333334
26036,0.166,Tinlicker,1,69.0
26037,0.4274545454545455,Tino Rossi,22,0.4545454545454545
26038,0.53525,Tiny Meat Gang,8,66.25
26039,0.8739999999999999,Tiny Morrie,4,21.5
26040,0.6221666666666666,Tiny Tim,12,32.5
26041,0.872,Tipica 73,2,32.0
26042,0.208,Tipper,2,51.0
26043,0.5040000000000001,Tippu,5,36.2
26044,0.231,Tiroro,2,0.0
26045,0.701,TisaKorean,1,62.0
26046,0.248,Tish Hyman,2,67.0
26047,0.665,Tish Planes,2,61.0
26048,0.5709,Tisha Campbell,20,37.4
26049,0.446,Tita Merello,1,43.0
26050,0.268,Titan,2,0.0
26051,0.4445454545454545,Titi Botez,44,0.2727272727272727
26052,0.29415,Title Fight,4,47.5
26053,0.59125,"Tito ""El Bambino""",12,60.66666666666666
26054,0.2439666666666666,Tito Gobbi,30,2.2
26055,0.836,Tito Gomez,2,53.0
26056,0.6679999999999999,Tito Guízar,2,0.0
26057,0.8104285714285714,Tito Gómez,7,42.57142857142857
26058,0.8037142857142859,Tito Nieves,21,44.04761904761904
26059,0.8167752808988767,Tito Puente,89,19.17977528089888
26060,0.8347894736842106,Tito Puente & His Orchestra,38,9.0
26061,0.7026470588235297,Tito Rodriguez,51,20.098039215686278
26062,0.8069999999999999,Tito Rodriguez & His Orchestra,8,18.75
26063,0.8539166666666663,Tito Rojas,24,44.41666666666666
26064,0.9242,Tito Rojas Y Su Orquesta,10,41.6
26065,0.3697222222222223,Tito Schipa,36,1.3888888888888888
26066,0.945,Tito Torbellino,4,54.5
26067,0.893,Tito Torbellino Jr,1,64.0
26068,0.878,Tito Y Su Torbellino,1,58.0
26069,0.165,Titus Glenn,2,44.0
26070,0.929,Titus Turner,1,0.0
26071,0.856,Tituss Burgess as Sebastian,2,42.0
26072,0.607,Tiwa Savage,1,33.0
26073,0.488,Tião Carreiro & Pardinho,4,54.5
26074,0.3141529411764705,Tiësto,17,67.0
26075,0.959,Tjr,2,43.0
26076,0.68,Tm88,1,61.0
26077,0.0052666666666666,Tmsoft’s White Noise Sleep Sounds,6,56.66666666666666
26078,0.4964666666666666,Toad The Wet Sprocket,30,40.6
26079,0.6298888888888888,Toadies,18,40.0
26080,0.301,Tobu,2,59.0
26081,0.7586153846153848,Toby Fox,26,57.84615384615386
26082,0.6157169811320753,Toby Keith,106,48.68867924528302
26083,0.8384444444444444,Toby Love,9,52.11111111111112
26084,0.6425250000000001,TobyMac,40,49.25
26085,0.425,Tochi Raina,3,64.66666666666667
26086,0.711,Today,3,35.0
26087,0.155,Todd Dulaney,2,53.0
26088,0.961,Todd Edwards,2,58.0
26089,0.738,Todd Glass,2,40.0
26090,0.9565,Todd Phillips,2,25.0
26091,0.753,Todd Rhodes,2,34.0
26092,0.5958103448275863,Todd Rundgren,116,29.55172413793104
26093,0.6665,Todd Snider,8,41.0
26094,0.935,Todd Terje,2,33.0
26095,0.6455,Todd Terry,4,54.5
26096,0.7495,Toddler Tunes,4,58.0
26097,0.655,Todos Tus Muertos,4,47.5
26098,0.7759999999999999,Todrick Hall,2,67.0
26099,0.428,Tok Tok Tok,2,58.0
26100,0.161,Tokyo Blade,2,40.0
26101,0.0386,Tokyo Metropolitan Symphony Orchestra,2,2.0
26102,0.677,Tokyo Police Club,2,47.0
26103,0.0370666666666666,Tokyo String Quartet,6,0.3333333333333333
26104,0.54,Tolis Voskopoulos,1,35.0
26105,0.8759999999999999,Tolis Xarmantas,2,0.0
26106,0.594,"Tom ""Buttnaked"" Dawg",1,37.0
26107,0.3848,Tom Alan Robbins,2,36.5
26108,0.49575,Tom Aldredge,4,28.75
26109,0.5111999999999999,Tom Brown,10,41.2
26110,0.703,Tom Browne,8,43.75
26111,0.7965,Tom Cochrane,4,61.0
26112,0.7205000000000001,Tom Cochrane & Red Rider,4,39.0
26113,0.4705,Tom Constanten,4,20.5
26114,0.745,Tom DeLonge,1,69.0
26115,0.674,Tom Dorsey,2,5.0
26116,0.27,Tom Drake,2,19.0
26117,0.971,Tom Durack,2,36.0
26118,0.6748,Tom Felton,10,53.8
26119,0.688,Tom Glazer,2,7.5
26120,0.5575,Tom Hanks,4,54.5
26121,0.2046,Tom Hulce,5,42.4
26122,0.6759999999999999,Tom Johnston,2,50.0
26123,0.5461408450704223,Tom Jones,71,41.11267605633803
26124,0.302,Tom Kenny,1,42.0
26125,0.152,Tom Krause,1,38.0
26126,0.6562399999999999,Tom Lehrer,100,17.62
26127,0.7081666666666666,Tom Lord-Alge,12,46.83333333333334
26128,0.6606000000000002,Tom MacDonald,10,61.4
26129,0.1746666666666666,Tom Misch,6,66.33333333333333
26130,0.5820000000000001,Tom Morello,1,49.0
26131,0.606,Tom Moulton,2,18.0
26132,0.0394,Tom Newton,2,38.0
26133,0.204,Tom Odell,11,64.36363636363636
26134,0.825,Tom Parker,2,25.0
26135,0.5665000000000001,Tom Paxton,12,29.0
26136,0.6016716417910446,Tom Petty,67,48.6865671641791
26137,0.6370917030567684,Tom Petty and the Heartbreakers,229,34.842794759825324
26138,0.5137777777777779,Tom Pierson,18,39.333333333333336
26139,0.6579999999999999,Tom Robinson Band,2,42.0
26140,0.13635,Tom Rosenthal,4,66.0
26141,0.3813352941176471,Tom Rush,34,21.0
26142,0.529,Tom Russell,2,39.0
26143,0.6716666666666665,Tom Scott,3,31.0
26144,0.776576923076923,Tom T. Hall,52,34.69230769230769
26145,0.7687000000000002,Tom Tom Club,20,29.4
26146,0.54,Tom Trefethen,2,46.0
26147,0.833,Tom Verlaine,2,33.0
26148,0.4540450819672131,Tom Waits,244,36.81147540983606
26149,0.267,Tom Walker,2,75.0
26150,0.302,Tom Wilson,2,42.0
26151,0.504,Tom Wopat,2,48.0
26152,0.7120000000000001,Tom Zé,10,42.0
26153,0.578,TomSka,2,64.0
26154,0.1318,Toma Tu Lugar,5,52.6
26155,0.7140000000000001,Tomahawk,2,40.0
26156,0.236425,Tomas Ballicora,4,0.75
26157,0.823,Tomas et ses Merry Boys,2,0.0
26158,0.0548,Tomaso Albinoni,2,45.0
