userid,trackid,genre,listening_time,rating,timestamp,date
782,331,Electronic,13,3.549341827307276,301889349,1979-07-26
353,124,Latin,10,3.51930605592326,14440917,1970-06-16
932,901,Hip Hop,8,0.905039351454297,633919241,1990-02-01
736,720,Blues,30,1.4364306784622838,758706699,1994-01-16
725,171,Latin,45,0.2497938701321606,102986874,1973-04-06
753,37,Blues,3,4.548864697631575,34046913,1971-01-29
227,964,Rock,51,0.33123621620044896,829169892,1996-04-10
38,88,Classical,12,3.218570307851766,240607424,1977-08-16
507,375,Pop,33,1.1524033108631393,137271022,1974-05-08
150,362,Country,47,4.283982639030517,163499892,1975-03-08
518,640,Jazz,0,3.8663236463259762,794402836,1995-03-05
254,591,Jazz,48,0.6302193354701935,632026278,1990-01-10
966,304,Hip Hop,23,3.2541843513908795,997076402,2001-08-05
992,244,Latin,27,3.806568709648576,360434322,1981-06-03
358,625,Classical,50,3.6544309131656956,532782926,1986-11-19
577,749,Electronic,58,1.1111596864989814,258883421,1978-03-16
931,251,Rock,13,2.0092349550381328,487881156,1985-06-17
341,16,Latin,33,0.42757132317814084,95149191,1973-01-05
478,832,Pop,45,2.1188246557478174,157142647,1974-12-24
303,699,Classical,10,1.36774530449786,955169022,2000-04-07
560,549,Latin,56,3.3971606697780086,231474603,1977-05-02
480,543,Blues,6,4.995462397710598,880488056,1997-11-25
103,56,Country,23,2.9546633238354616,359444006,1981-05-22
954,524,Rock,21,4.957140754671947,474081688,1985-01-08
473,540,Electronic,25,2.567955612949146,814815619,1995-10-27
345,212,Hip Hop,35,1.2193133940060163,846072290,1996-10-23
986,707,Jazz,17,0.017120803328095624,839230456,1996-08-05
279,562,Blues,26,3.293337495606927,396937988,1982-07-30
279,890,Blues,0,3.0647834931012365,596662338,1988-11-27
383,312,Jazz,16,2.7514709456243263,42119625,1971-05-03
785,683,Hip Hop,35,3.3815513227217915,334943500,1980-08-12
180,822,Classical,21,3.486932582280182,131221793,1974-02-27
281,573,Blues,59,4.015335517315972,412875883,1983-01-31
341,89,Electronic,8,3.9801102668240445,861416022,1997-04-18
368,905,Country,14,4.126023632053012,526672247,1986-09-09
510,81,Blues,60,3.6549027931489064,391987741,1982-06-03
192,151,Latin,56,0.7715171761147349,791628912,1995-02-01
265,311,Classical,40,2.996606705873661,767145151,1994-04-23
730,908,Classical,22,4.972443669993421,356228359,1981-04-15
46,847,Pop,49,0.10328167576202585,78197035,1972-06-23
678,620,Pop,15,2.610488124961189,454721527,1984-05-29
268,988,Hip Hop,55,1.0153328376016928,144101349,1974-07-26
993,863,Classical,22,1.1324770517465095,979202805,2001-01-11
551,110,Classical,35,1.764104569935157,60783329,1971-12-05
948,708,Classical,57,3.2802004868989565,36889836,1971-03-03
596,348,Pop,52,0.2115929048314985,268094447,1978-06-30
409,51,Jazz,18,3.8936387673062955,180461788,1975-09-20
119,584,Blues,26,2.776384663450342,802771083,1995-06-10
116,179,Rock,37,3.9657472563681178,430566792,1983-08-24
516,462,Electronic,14,3.017912029075363,559843401,1987-09-28
209,624,Classical,10,0.0374107571238258,983944644,2001-03-06
132,695,Classical,10,3.6758934022017273,138988924,1974-05-28
202,742,Pop,9,4.1269909938150935,965558886,2000-08-06
212,247,Jazz,23,0.8307027973492981,436183422,1983-10-28
928,230,Pop,15,2.08845473326639,130169218,1974-02-15
452,69,Jazz,40,0.6307915235210582,576863889,1988-04-12
918,240,Hip Hop,53,4.936316588658981,116564745,1973-09-10
55,390,Pop,13,0.5980673764063194,756518180,1993-12-21
324,453,Jazz,57,0.49830926894763206,992680178,2001-06-16
682,383,Jazz,31,2.7040752710800744,227978227,1977-03-23
34,949,Rock,54,2.7196077085146406,749976362,1993-10-07
394,200,Latin,22,0.7681951739749537,376417886,1981-12-05
233,327,Country,46,1.1374185949455988,50673590,1971-08-10
118,745,Rock,0,4.943964144851415,725147496,1992-12-23
851,40,Jazz,30,2.2522335660627117,650851983,1990-08-16
492,847,Blues,2,3.671492349075302,785223267,1994-11-18
260,122,Latin,53,2.8878002144487027,738892419,1993-05-31
738,730,Electronic,7,1.8634071162930876,715422197,1992-09-02
386,921,Latin,56,1.6807725840852117,55550397,1971-10-05
157,514,Rock,48,2.2004466971651,208631920,1976-08-11
1000,80,Latin,22,3.214302145921974,721940410,1992-11-16
362,469,Jazz,49,1.505947335513368,5779062,1970-03-08
97,759,Rock,25,3.1276989601546097,946434329,1999-12-28
694,55,Electronic,40,1.1225200489038882,331803028,1980-07-07
820,618,Pop,2,0.6251007554754273,738006394,1993-05-21
245,421,Jazz,54,2.2639062517906,101366589,1973-03-18
662,290,Latin,33,1.186429147746001,846152147,1996-10-24
877,31,Pop,33,4.1736995314305645,645016103,1990-06-10
20,892,Jazz,9,4.619200860438603,925400972,1999-04-29
744,166,Classical,13,2.834947344169185,523375520,1986-08-02
570,641,Hip Hop,13,3.9847432687218025,347630809,1981-01-06
457,765,Country,18,4.4533164595949355,105874689,1973-05-10
239,213,Classical,41,2.1387766000074326,757892820,1994-01-06
118,76,Blues,50,1.8586323321291898,299510098,1979-06-29
327,961,Rock,36,4.61035555020882,511487153,1986-03-17
409,187,Jazz,44,3.81429653536032,986155806,2001-04-01
263,854,Hip Hop,8,4.9316265838808695,307747829,1979-10-02
411,750,Pop,37,2.710985522118008,162436067,1975-02-23
243,430,Blues,36,2.454960532359774,423688935,1983-06-05
409,834,Blues,18,0.6724432019765897,410156190,1982-12-30
263,209,Rock,28,4.257344145025874,210708766,1976-09-04
772,197,Latin,56,0.530961674824072,573928731,1988-03-09
471,996,Country,3,0.39766527830878917,215744557,1976-11-01
429,869,Jazz,43,4.361629679050303,891554323,1998-04-02
29,580,Pop,3,1.9037706693483825,91642957,1972-11-26
316,500,Jazz,26,0.34606579603630394,882450990,1997-12-18
258,982,Blues,12,4.314747584171371,319067173,1980-02-10
791,117,Country,8,4.889474959632235,368250336,1981-09-01
183,713,Latin,6,1.9365514128307697,465640749,1984-10-03
29,206,Latin,50,4.52409983243313,284240591,1979-01-03
789,12,Hip Hop,37,3.654970562153607,737294819,1993-05-13
366,324,Hip Hop,1,0.39149355456604307,5511947,1970-03-05
126,448,Classical,6,3.09944330511182,740715523,1993-06-21
161,779,Pop,56,3.882463162613465,907570861,1998-10-05
148,958,Electronic,35,0.9756024754570153,876262666,1997-10-07
282,842,Pop,46,3.083128970091979,394338221,1982-06-30
822,784,Hip Hop,28,3.8552958661782943,214990787,1976-10-24
561,241,Pop,21,3.093349054183987,367927275,1981-08-29
271,38,Latin,33,4.787925835081917,118380803,1973-10-01
756,850,Country,13,0.8005726849901351,731891932,1993-03-11
367,550,Electronic,30,1.4285702147892854,595263894,1988-11-11
131,890,Country,0,0.8368482424345103,473230559,1984-12-29
447,968,Country,7,1.4865032262348339,113899519,1973-08-11
754,99,Electronic,18,4.225008598380374,669398742,1991-03-19
962,500,Classical,12,0.08228393902610542,102389168,1973-03-30
308,563,Country,35,0.26269145275853667,956779343,2000-04-26
906,828,Pop,30,2.854001613348567,347488554,1981-01-04
200,874,Pop,48,2.4080835839247685,226444644,1977-03-05
208,156,Jazz,5,3.212352777157089,416296563,1983-03-11
851,487,Rock,37,3.4205884199782757,905956742,1998-09-16
496,8,Pop,31,2.414654156939611,851001418,1996-12-19
680,355,Classical,50,4.45604796102843,140754332,1974-06-17
588,71,Latin,15,4.145797840392365,970496977,2000-10-02
623,612,Latin,38,4.535402733728679,488504989,1985-06-24
864,72,Pop,32,4.175401870647717,497325764,1985-10-04
148,297,Blues,23,1.8882982441747571,195961824,1976-03-17
86,620,Rock,43,0.2332444922485949,848778336,1996-11-23
594,785,Jazz,1,2.9210982404534858,328899972,1980-06-03
161,545,Pop,23,4.228811348449621,699532727,1992-03-02
22,632,Electronic,35,0.04269117171435577,485479758,1985-05-20
693,1,Blues,1,1.5587504290139735,443156584,1984-01-16
922,231,Jazz,21,0.09397768803164785,70061154,1972-03-21
974,236,Electronic,23,1.8804790023042401,776720373,1994-08-12
620,134,Country,22,3.6510609295218606,465873182,1984-10-05
513,686,Classical,35,1.7731604088982311,707739926,1992-06-05
122,690,Latin,17,3.9560812787789152,73369371,1972-04-28
312,729,Classical,37,2.5936593376663746,418409664,1983-04-05
332,570,Rock,38,0.24729405221473766,843533067,1996-09-23
450,257,Classical,35,2.752609858433597,848193080,1996-11-16
539,314,Pop,17,2.790806150616531,949170661,2000-01-29
483,41,Latin,7,0.5333032442009839,362014739,1981-06-21
464,105,Blues,36,4.770571631362783,639863331,1990-04-11
735,778,Rock,32,0.31983877212739376,145294667,1974-08-09
144,753,Hip Hop,53,3.6690181147540284,959206618,2000-05-24
334,461,Classical,39,2.9533268097811383,62396867,1971-12-23
402,737,Electronic,59,1.4664238792612698,436923917,1983-11-05
748,540,Country,38,0.02594033764535264,400101032,1982-09-05
80,977,Pop,11,0.3719720731462217,304765318,1979-08-29
147,811,Latin,11,2.3349183678292156,842208895,1996-09-08
611,602,Classical,46,4.354945208926305,54928026,1971-09-28
228,232,Blues,41,0.21161663056322888,733767691,1993-04-02
601,40,Classical,44,1.2545458522658555,386327156,1982-03-30
228,856,Classical,48,2.0616628656304026,837252758,1996-07-13
70,864,Jazz,24,4.100159090420718,299173751,1979-06-25
788,462,Classical,36,4.115545679542349,17686983,1970-07-24
283,560,Pop,19,0.03306655134834191,289714416,1979-03-07
804,16,Classical,43,3.1229466618895803,4020524,1970-02-16
359,665,Electronic,19,3.424444995718509,141550811,1974-06-27
828,90,Rock,19,4.9431187728966375,61991690,1971-12-19
38,134,Blues,14,2.6523542749138276,298805774,1979-06-21
88,931,Blues,25,2.0021833077635742,139118793,1974-05-29
481,425,Classical,33,1.5751294339273132,634302017,1990-02-06
303,104,Blues,50,0.6119263090342936,358877975,1981-05-16
377,875,Rock,45,2.0515120085534866,471151764,1984-12-05
335,814,Jazz,45,0.3720095816306279,961231,1970-01-11
612,268,Jazz,26,2.5976972163221683,776056369,1994-08-04
779,780,Blues,2,4.304549708122293,841750830,1996-09-03
501,82,Pop,59,0.30084872518366335,265643603,1978-06-02
602,718,Country,36,2.65540921272114,507273969,1986-01-27
694,393,Rock,4,1.4228920054756766,124724554,1973-12-14
689,706,Electronic,59,1.6020147221620629,824206083,1996-02-13
346,663,Classical,2,0.0077507607528665146,577933226,1988-04-24
401,533,Blues,50,2.3170872935374587,585473039,1988-07-21
19,636,Pop,43,4.51942995857051,495906232,1985-09-18
553,971,Pop,25,0.7752462547919647,508369025,1986-02-09
884,252,Hip Hop,44,2.3948547759474312,150443800,1974-10-07
90,257,Electronic,13,4.74345124545261,79705449,1972-07-11
34,487,Rock,35,0.9377140512064674,212798458,1976-09-28
195,41,Electronic,39,0.0573222286408237,318404759,1980-02-02
551,395,Pop,60,4.736972566778437,298921065,1979-06-22
683,146,Jazz,38,1.3535243495169453,538082647,1987-01-19
781,192,Hip Hop,24,2.32805408270314,270843955,1978-08-01
499,557,Blues,12,3.377942651544732,574053492,1988-03-10
358,67,Blues,56,0.14138786724125219,611576101,1989-05-19
565,985,Hip Hop,43,1.952654082665049,912900928,1998-12-05
681,466,Country,18,3.404030324501207,783595448,1994-10-31
582,158,Jazz,15,4.585436713810945,722050282,1992-11-17
988,234,Electronic,16,3.9473128325617504,915619547,1999-01-06
848,636,Jazz,49,4.319863613251399,450981608,1984-04-16
193,807,Rock,50,2.190247738719525,64658740,1972-01-19
429,783,Pop,10,0.3502700160230271,173304615,1975-06-29
129,62,Latin,10,2.2034432895470197,791699421,1995-02-01
13,537,Jazz,37,2.220647062674421,253161098,1978-01-08
422,576,Country,25,4.810848554387628,157959943,1975-01-02
113,528,Latin,52,2.833584709759523,867326678,1997-06-26
16,129,Classical,43,4.630320240135326,819242063,1995-12-17
482,683,Pop,32,0.023773677814193372,739179542,1993-06-04
270,489,Latin,19,3.5211241948655743,409683616,1982-12-25
988,317,Electronic,47,0.48161895127322885,73204057,1972-04-26
599,996,Rock,9,0.2864536971909354,85566039,1972-09-17
92,737,Electronic,0,1.4262200957943516,409083402,1982-12-18
925,718,Blues,29,4.060006703744966,326065647,1980-05-01
986,197,Latin,45,4.527372709365167,397351076,1982-08-04
929,360,Pop,50,1.3168230982425033,410560175,1983-01-04
219,654,Jazz,6,3.700842384544244,667827952,1991-03-01
385,974,Rock,49,2.2978548306179114,583731143,1988-06-30
623,634,Latin,28,2.4277161061779546,641192243,1990-04-26
916,849,Blues,1,4.586070845201021,669867545,1991-03-24
746,795,Electronic,13,1.0969617433490093,30244464,1970-12-16
937,616,Electronic,13,4.727551424607701,736277230,1993-05-01
315,887,Hip Hop,20,2.9123835945742855,462915055,1984-09-01
715,224,Latin,8,3.906062401804845,386020330,1982-03-26
792,908,Electronic,18,3.518148042762034,282626214,1978-12-15
612,577,Blues,17,2.1426967123114937,790622231,1995-01-20
910,715,Latin,39,4.4269691012957395,413727257,1983-02-10
803,118,Jazz,3,1.7583457103163036,753183843,1993-11-13
428,555,Electronic,26,4.208625455741467,495400075,1985-09-12
513,502,Electronic,19,3.9502856746350377,694358487,1992-01-02
907,993,Blues,0,1.2835690246235893,267918288,1978-06-28
943,370,Classical,31,0.564160431954111,827873923,1996-03-26
51,100,Blues,12,2.708133188130902,727552908,1993-01-20
22,201,Jazz,27,4.441408351908479,417973037,1983-03-31
183,122,Classical,10,0.2890253003886084,887895394,1998-02-19
806,763,Jazz,7,2.4205329577171315,365081195,1981-07-27
43,523,Rock,0,4.962284571483715,150391971,1974-10-07
470,614,Pop,46,3.577812492425107,376454313,1981-12-05
763,430,Pop,0,4.778094367629986,791828796,1995-02-03
546,261,Hip Hop,22,1.234624854573504,200195433,1976-05-05
145,66,Rock,3,1.8496305241565674,250808980,1977-12-12
468,74,Latin,12,1.8621191447329966,289405373,1979-03-04
763,709,Hip Hop,56,3.0012399468000446,5557321,1970-03-06
817,21,Jazz,0,4.341036888329971,895450174,1998-05-17
705,717,Electronic,30,2.5515976663404953,868543074,1997-07-10
538,131,Jazz,10,3.275906867052935,128560344,1974-01-27
921,599,Electronic,11,4.27623860205934,132603724,1974-03-15
495,179,Blues,6,4.4747494819235065,116673391,1973-09-12
713,824,Rock,18,2.624047115194124,905969803,1998-09-16
779,204,Pop,40,3.019811432249657,31123332,1970-12-26
110,694,Classical,25,4.447048441508943,145944046,1974-08-16
971,67,Classical,35,4.707093478820072,479757117,1985-03-15
774,750,Classical,9,3.9859470573443883,351413766,1981-02-18
297,701,Latin,47,3.255385949875747,376012590,1981-11-30
742,976,Classical,31,2.711036428565952,59216274,1971-11-17
197,594,Pop,52,1.8475497538900953,871218811,1997-08-10
654,57,Rock,12,4.9940992276445915,456009988,1984-06-13
997,953,Latin,44,3.321284949535433,564490251,1987-11-21
961,525,Jazz,38,2.844596806602308,590387939,1988-09-15
171,19,Classical,15,2.7499090494970235,505631356,1986-01-08
138,826,Pop,6,1.1614990654274693,573786228,1988-03-07
816,762,Rock,26,4.916098904748665,100850277,1973-03-12
598,806,Jazz,50,1.4703906133665834,252500786,1978-01-01
871,940,Electronic,44,4.547987248967472,130010826,1974-02-13
363,300,Country,36,4.545185048680372,235517846,1977-06-18
624,220,Blues,36,2.1072646233148924,438724604,1983-11-26
138,125,Country,12,3.2318093108803376,541007834,1987-02-22
27,719,Pop,50,0.4699839150338264,792349628,1995-02-09
207,606,Hip Hop,58,1.9297217045455106,862276212,1997-04-28
928,722,Rock,33,3.4973638482009637,602698808,1989-02-05
706,585,Country,37,1.6473112111452015,592464004,1988-10-09
277,510,Classical,37,4.124814393490086,122745749,1973-11-21
402,636,Classical,31,1.8766484548169515,624829172,1989-10-19
587,330,Classical,29,1.7975442019822148,485755523,1985-05-23
725,715,Electronic,59,3.261046810358221,929193677,1999-06-12
236,621,Electronic,41,0.16463224668716636,491337943,1985-07-27
690,395,Jazz,29,2.2657402127780535,359084203,1981-05-18
713,247,Electronic,50,1.1818314408791393,516339959,1986-05-12
553,30,Rock,37,1.3313918817848531,343951514,1980-11-24
356,948,Jazz,14,1.9298968924361422,558678480,1987-09-14
162,890,Blues,21,3.508482083128893,808546883,1995-08-15
789,638,Rock,34,2.816497485298669,993825865,2001-06-29
879,253,Classical,43,3.0407318820706566,604682469,1989-02-28
360,538,Electronic,57,3.3749735685402964,129337176,1974-02-05
444,261,Rock,2,1.4485804673075098,203543180,1976-06-13
30,279,Latin,45,1.0240429955954322,83490379,1972-08-24
323,70,Hip Hop,47,4.553274925455775,826253032,1996-03-07
507,331,Latin,19,2.1285125210719795,764914999,1994-03-28
566,504,Country,16,3.6964930068541353,635807759,1990-02-23
633,713,Jazz,52,0.7145785195429571,220686311,1976-12-28
591,684,Jazz,51,0.6384293869244517,619654070,1989-08-20
561,560,Jazz,4,3.7060283078327756,679280105,1991-07-11
194,840,Hip Hop,45,4.605710900877146,846471911,1996-10-27
779,944,Latin,20,2.2984453385506356,324408731,1980-04-12
756,684,Rock,45,2.7109995837876695,696552282,1992-01-27
896,847,Jazz,19,0.7920078731411878,338210104,1980-09-19
263,37,Electronic,6,2.245443097092259,240130308,1977-08-11
324,749,Hip Hop,2,1.6803031523147522,762890461,1994-03-05
895,708,Country,23,3.9160048295604986,687426387,1991-10-14
31,122,Pop,21,3.8825189115873027,273369672,1978-08-30
99,85,Classical,2,4.482833799977503,435836276,1983-10-24
144,566,Pop,36,2.695242296503177,134484141,1974-04-06
738,985,Electronic,19,3.9542079676796154,809639679,1995-08-28
330,757,Hip Hop,0,2.4390958125001996,413289955,1983-02-05
851,620,Blues,60,2.3809550465120406,681532419,1991-08-06
293,785,Jazz,24,3.259248347958898,914635666,1998-12-25
28,28,Blues,53,0.23742427786404452,479293532,1985-03-10
754,192,Latin,7,0.7540488139734464,254065843,1978-01-19
168,303,Electronic,10,2.1637948841431864,722858472,1992-11-27
442,223,Jazz,34,3.813082789729765,928157701,1999-05-31
95,290,Classical,14,0.238260888123355,555806967,1987-08-12
78,799,Jazz,43,2.283562908922515,322448438,1980-03-20
198,600,Rock,30,3.6729587071004497,179582003,1975-09-10
516,978,Hip Hop,60,3.714292818152167,991093916,2001-05-28
172,867,Jazz,18,4.88916038137971,121766617,1973-11-10
872,956,Classical,8,1.6732759517321676,174187744,1975-07-09
943,18,Pop,60,2.6606003384010353,453562427,1984-05-16
861,25,Hip Hop,42,4.196750154981141,703555065,1992-04-17
260,692,Jazz,0,1.3493888646277803,817737599,1995-11-30
816,496,Rock,50,4.2491161727093445,393120811,1982-06-16
486,903,Pop,8,1.2215460730155647,134570853,1974-04-07
513,691,Latin,49,3.617689696683868,144612184,1974-08-01
809,318,Classical,16,2.559697086116985,753910233,1993-11-21
29,508,Country,48,2.9111545391002918,507946027,1986-02-04
73,316,Latin,38,4.249726804726212,619989006,1989-08-24
755,130,Hip Hop,5,3.1229950171798344,525994316,1986-09-01
37,201,Pop,39,3.7650668043553677,233870996,1977-05-30
45,866,Latin,41,4.6786901688143745,683928284,1991-09-03
195,121,Pop,46,1.3232428814888275,190300937,1976-01-12
848,226,Country,4,0.7702784742860258,562234776,1987-10-26
109,410,Jazz,40,1.7935858263980442,415621882,1983-03-04
307,276,Electronic,54,0.5693397902215974,257466381,1978-02-27
933,760,Country,56,3.643358336711613,849312458,1996-11-29
866,320,Jazz,27,2.8010251049274943,863540295,1997-05-13
377,783,Country,10,3.652832275922438,810365836,1995-09-05
806,731,Classical,46,2.2776905523649233,471494985,1984-12-09
174,605,Rock,36,1.7014588304094036,16230192,1970-07-07
620,37,Pop,29,3.3344745228764907,356042205,1981-04-13
252,136,Country,24,1.6911059149147778,204704004,1976-06-27
542,906,Classical,2,4.385262413867647,106776469,1973-05-20
923,621,Rock,50,0.13748346105818432,382935367,1982-02-18
47,953,Rock,50,3.9779440208802574,828895426,1996-04-07
930,120,Hip Hop,1,2.9042343184454,668869675,1991-03-13
439,585,Jazz,8,2.0542717825210244,862094463,1997-04-26
7,608,Hip Hop,7,4.159101652529232,937375660,1999-09-15
767,78,Blues,42,4.985614912461625,562545605,1987-10-29
838,157,Hip Hop,25,3.033709098220549,529904324,1986-10-16
655,965,Rock,49,1.1249408424298823,399593396,1982-08-30
827,988,Rock,16,4.591553669228097,835994128,1996-06-28
797,474,Pop,25,0.4804749829637728,212893403,1976-09-29
749,172,Electronic,38,4.024807239330088,995219129,2001-07-15
823,829,Rock,5,3.690592168667712,929960694,1999-06-21
909,513,Hip Hop,31,4.579859837975703,508622668,1986-02-12
362,938,Pop,37,0.28492428576647855,592055516,1988-10-05
883,810,Rock,28,1.7267281591489547,680241982,1991-07-22
722,346,Rock,3,0.8090019313616503,167876446,1975-04-27
108,31,Latin,32,3.7571679873687316,977156410,2000-12-18
91,259,Latin,46,0.2912902664445466,154009496,1974-11-18
578,719,Pop,15,1.713662341695021,131514897,1974-03-02
856,779,Country,1,2.1677341339418077,896698504,1998-06-01
580,913,Country,5,4.689222368290901,403946072,1982-10-20
467,594,Classical,14,3.4495762686820273,330740137,1980-06-24
13,409,Blues,13,2.3602602390222045,715036671,1992-08-28
21,672,Blues,8,2.6016527082023844,632796226,1990-01-19
194,544,Latin,38,3.304464519529095,140408641,1974-06-13
344,400,Latin,48,2.255664986881778,20587846,1970-08-27
347,904,Electronic,50,4.098955882923538,368176992,1981-09-01
281,273,Hip Hop,41,2.8878034339594043,658294410,1990-11-10
512,594,Country,10,2.098209049985858,644675702,1990-06-06
379,8,Blues,60,2.9236433819433776,987428833,2001-04-16
179,713,Country,10,1.068124164356371,357992414,1981-05-06
186,895,Blues,57,3.925023286843988,594152521,1988-10-29
609,735,Jazz,22,1.5824725201437855,51449368,1971-08-19
335,367,Classical,45,3.8156597385761097,452238388,1984-04-30
64,430,Blues,40,2.6665148070829097,277659810,1978-10-19
915,966,Country,59,0.7253495440169688,271916492,1978-08-13
358,896,Classical,19,0.34676421188013673,875723997,1997-10-01
734,900,Classical,13,0.28008713425755283,180114071,1975-09-16
827,718,Blues,50,2.3309708422100033,67185159,1972-02-17
974,541,Pop,27,1.7320854229268128,404145387,1982-10-22
882,26,Hip Hop,60,2.0641008544973753,741607125,1993-07-02
230,838,Latin,13,3.686916595912959,968004054,2000-09-03
677,108,Country,59,3.8647073596991004,433786591,1983-09-30
235,795,Hip Hop,24,4.802521239350219,60979666,1971-12-07
19,87,Blues,42,3.7170166766145374,427113619,1983-07-15
569,347,Blues,50,2.3206791790384185,564240828,1987-11-18
139,101,Hip Hop,16,0.6826592845387913,328680819,1980-05-31
198,987,Blues,60,2.826947160614801,129770119,1974-02-10
186,704,Blues,30,2.0893663076646964,876402058,1997-10-09
440,804,Classical,8,2.344127029373226,639854542,1990-04-11
94,558,Hip Hop,19,2.3836290465496512,284535762,1979-01-06
838,235,Jazz,26,3.7170426538650854,402773360,1982-10-06
135,581,Pop,30,3.3243212002421156,848042561,1996-11-15
178,695,Pop,19,0.13872576921640845,546116891,1987-04-22
983,297,Jazz,32,2.8519398211642573,86667358,1972-09-29
102,795,Rock,24,3.164636310386743,751649997,1993-10-26
671,402,Classical,6,1.3855206786446157,300421985,1979-07-09
394,704,Rock,16,2.9052019408968794,990983914,2001-05-27
618,328,Country,50,0.5227595008243546,359074598,1981-05-18
430,882,Country,29,0.9800120967135018,355099510,1981-04-02
322,711,Country,34,0.4178809237752834,565980108,1987-12-08
397,95,Classical,19,2.315217013726909,424619458,1983-06-16
934,899,Electronic,38,3.345638240009292,581762465,1988-06-08
11,549,Hip Hop,44,2.6942521735658875,980952478,2001-01-31
433,648,Blues,46,4.1199700411784725,360059879,1981-05-30
6,581,Electronic,15,1.4422307846056437,318860053,1980-02-08
611,642,Latin,27,0.5796977655669411,897999090,1998-06-16
672,897,Latin,39,4.5976408348930455,402227702,1982-09-30
895,33,Rock,1,4.1397188560595675,771734414,1994-06-15
92,49,Electronic,27,0.9489297556751575,354205134,1981-03-23
689,143,Country,38,1.5780963327256043,379837641,1982-01-13
743,727,Blues,46,4.119395716422785,784587358,1994-11-11
743,963,Latin,59,0.37145397188404095,662020412,1990-12-23
828,509,Country,52,0.7349870009048698,81961059,1972-08-06
436,893,Hip Hop,15,0.5106329883009558,584914902,1988-07-14
350,761,Hip Hop,5,4.78734295480341,39568172,1971-04-03
344,815,Hip Hop,33,3.14547776806637,861342287,1997-04-17
290,953,Blues,4,3.6259682792904457,890252219,1998-03-18
19,502,Blues,20,1.5775691977803246,536318716,1986-12-30
594,300,Electronic,3,1.2498173069001706,780268252,1994-09-22
935,940,Latin,41,0.4009234934629019,1128386,1970-01-13
248,59,Pop,1,0.22918369784721615,671063985,1991-04-07
474,800,Latin,59,1.6305307029228777,625340041,1989-10-25
570,583,Latin,41,1.669750926039058,128924167,1974-01-31
867,136,Classical,46,2.3298855979083237,818837214,1995-12-12
948,760,Rock,52,1.0461114602321446,94630324,1972-12-30
346,645,Country,29,2.054274440884466,410391000,1983-01-02
421,124,Pop,45,1.0294576521133343,13397556,1970-06-04
801,304,Jazz,8,3.719455020226566,738918878,1993-06-01
501,59,Classical,1,4.846815003789105,872209343,1997-08-21
950,128,Pop,56,1.6709887239527217,494597881,1985-09-03
920,323,Latin,22,1.7404428528214,549699733,1987-06-03
797,357,Jazz,44,0.589960883618324,321004557,1980-03-04
350,536,Blues,3,1.7574638635875828,551610213,1987-06-25
959,306,Rock,51,4.021748169799932,808406775,1995-08-14
283,839,Jazz,37,2.003388804759659,188422686,1975-12-21
684,777,Electronic,1,1.4054228605296026,332890249,1980-07-19
117,432,Country,53,4.908181669655213,788969411,1995-01-01
468,329,Latin,6,0.23515944723617233,922370454,1999-03-25
74,892,Blues,57,3.2908356560144174,596826607,1988-11-29
534,223,Hip Hop,10,3.105812043183822,978342487,2001-01-01
601,127,Jazz,28,2.952540267763293,81608839,1972-08-02
231,50,Jazz,2,2.9480507379343535,276281812,1978-10-03
879,373,Blues,33,2.198341294746628,466057120,1984-10-07
210,444,Blues,14,3.44191769958277,749814684,1993-10-05
435,576,Latin,35,3.549356315893813,579419272,1988-05-11
41,184,Country,47,1.8146341646315416,547277684,1987-05-05
857,52,Electronic,42,1.1443440618130984,416913902,1983-03-19
14,42,Country,23,0.4632737351119226,264456791,1978-05-19
863,406,Country,14,4.764125273923012,248267552,1977-11-13
77,872,Classical,14,4.60154574467646,818952405,1995-12-14
943,938,Blues,10,1.2452576407690963,744997911,1993-08-10
465,665,Blues,15,1.7826855790850376,818494556,1995-12-09
695,376,Classical,36,4.2012935293428955,816807833,1995-11-19
208,523,Blues,52,4.396565247200623,987192269,2001-04-13
95,483,Blues,21,2.4216086093477855,163020507,1975-03-02
889,360,Rock,33,4.156875294261905,48572651,1971-07-16
603,444,Hip Hop,57,2.8923787618579047,749180993,1993-09-27
880,393,Rock,56,4.664582052820537,965276102,2000-08-02
131,137,Pop,14,3.8891315851599755,522462651,1986-07-22
731,336,Rock,58,4.300089775237695,335042167,1980-08-13
15,340,Classical,56,0.7075746561689911,536650038,1987-01-02
261,679,Pop,51,3.123167398861906,918216032,1999-02-05
115,850,Blues,37,0.44618914524762965,620071861,1989-08-25
425,703,Latin,3,1.9726942951967268,404302909,1982-10-24
18,409,Pop,13,4.774052752077471,552755343,1987-07-08
782,823,Hip Hop,3,1.1462699290858969,887856413,1998-02-18
551,258,Country,60,1.866000519883132,776124757,1994-08-05
417,156,Blues,36,3.8299900400977576,494230659,1985-08-30
17,882,Rock,38,1.7924794357740759,352333188,1981-03-01
635,105,Rock,58,4.349283881430297,928310822,1999-06-02
639,187,Country,49,4.988090976564505,387492595,1982-04-12
687,135,Blues,5,3.883045043378259,348973170,1981-01-21
73,598,Electronic,57,1.9472141681528687,431064917,1983-08-29
823,942,Classical,45,2.056302685324818,294990232,1979-05-07
976,442,Hip Hop,54,4.15948148015508,791184081,1995-01-26
531,201,Latin,33,2.00328972003651,951681054,2000-02-27
